kmeans_cluster,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,_approved,anomaly_votes,iso_score,tract_minority_population_percent
3,95.0,435000,585000.0,75.0,36%-<43%,Asian,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.41057113799116446,47.44
5,115.0,95000,465000.0,93.31,36%-<43%,White,Other,Principal_Residence,Denied,0.0,0,0.39573336311911195,33.75
0,105.0,355000,525000.0,67.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3824750937003556,11.66
6,43.0,205000,265000.0,75.47,>60%,Black or African American,Refinance,Principal_Residence,Denied,0.0,0,0.37092065635075305,57.88
3,40.0,175000,275000.0,63.889,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.36853936576701984,21.86
3,48.0,75000,445000.0,18.0,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,1.0,2,0.5603711432066204,48.78
5,81.0,15000,495000.0,43.97,36%-<43%,White,Other,Principal_Residence,Denied,0.0,1,0.5025957192532177,10.57
2,83.0,255000,345000.0,75.0,43%-<50%,Black or African American,Home_Purchase,Investment,Originated,1.0,0,0.37310485924257747,83.88
3,135.0,145000,175000.0,84.63,20%-<30%,White,Refinance,Principal_Residence,Denied,0.0,0,0.36537324136875127,7.97
0,95.0,215000,235000.0,78.353,Unknown,Race Not Available,NotApplicable,Principal_Residence,Purchased,,0,0.3545152606872093,16.9
5,158.0,65000,375000.0,89.81,20%-<30%,Race Not Available,Other,Principal_Residence,Originated,1.0,0,0.4261544223830153,9.16
0,125.0,575000,635000.0,90.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3990744265814639,12.53
0,96.0,465000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3759174847979242,39.34
1,564.0,545000,675000.0,80.0,36%-<43%,White,Home_Purchase,Second_Residence,Approved_NotAccepted,,0,0.5118715255848374,34.17
4,79.0,395000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,,0,0.37487111791469746,20.98
3,122.0,285000,365000.0,78.08,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3688449188700844,16.89
0,28.0,85000,95000.0,78.353,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.49695261439256316,99.5
3,285.0,335000,485000.0,70.0,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.4770489738082646,53.71
3,118.0,225000,335000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,,0,0.35181620495465654,46.3
0,92.0,395000,495000.0,80.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36487781777005657,12.76
2,159.0,465000,375000.0,78.353,Unknown,White,CashOut_Refinance,Investment,Withdrawn,,0,0.4038882531807911,94.77
0,259.0,505000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.4387267701705825,90.57
0,142.0,105000,225000.0,44.44,30%-<36%,Race Not Available,Home_Improvement,Second_Residence,Denied,0.0,0,0.40491586878198754,27.95
0,150.0,495000,685000.0,72.059,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37818019334725234,9.51
3,84.0,135000,605000.0,23.0,30%-<36%,White,Refinance,Principal_Residence,Originated,1.0,0,0.4291571093856277,41.01
0,21.0,195000,385000.0,78.353,Unknown,White,Other,Principal_Residence,Approved_NotAccepted,,0,0.3549104404423296,46.69
0,220.0,635000,665000.0,95.0,43%-<50%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4058864147061713,25.53
5,82.0,95000,615000.0,59.11,43%-<50%,White,Home_Improvement,Principal_Residence,Originated,1.0,1,0.47236280399500524,20.54
0,95.0,205000,235000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.36537642270262494,11.66
6,142.0,395000,405000.0,96.5,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3875746442891926,48.98
4,95.0,365000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3439941637894198,35.75
5,101.0,75000,485000.0,82.42,43%-<50%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.4143174611098665,21.64
0,128.0,365000,375000.0,78.353,Unknown,American Indian or Alaska Native,Home_Purchase,Principal_Residence,Withdrawn,,0,0.35509769722740653,7.19
3,75.0,135000,165000.0,80.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.36303397900497103,18.86
3,55.0,195000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3778155438616794,86.23
3,89.0,115000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.3476618174418444,26.79
3,124.0,595000,995000.0,60.0,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4606626558550547,57.83
3,275.0,105000,315000.0,32.258,<20%,White,Refinance,Principal_Residence,Originated,1.0,0,0.43448213001410285,16.57
5,50.0,75000,355000.0,31.87,36%-<43%,Asian,Other,Principal_Residence,Originated,1.0,0,0.45687142952126536,87.98
5,224.0,255000,665000.0,45.78,30%-<36%,Race Not Available,Other,Principal_Residence,Originated,1.0,0,0.4661039125566112,18.33
2,126.0,225000,305000.0,75.0,43%-<50%,Black or African American,Home_Purchase,Investment,Originated,1.0,0,0.35906465958289857,43.51
0,182.0,805000,1195000.0,67.23,36%-<43%,Race Not Available,Other,Principal_Residence,Originated,1.0,0,0.44489920811033484,33.2
4,47.0,165000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.36178001866591436,6.64
0,155.0,515000,645000.0,80.0,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37640716825482534,21.09
0,120.0,455000,505000.0,90.0,30%-<36%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37962610782630846,60.5
0,152.0,445000,555000.0,80.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36169107758819496,48.09
3,33.0,55000,215000.0,23.66,36%-<43%,Race Not Available,Other,Principal_Residence,Denied,0.0,0,0.475298539397836,87.88
0,36.0,55000,375000.0,78.353,Unknown,Black or African American,Home_Improvement,Principal_Residence,Incomplete,,0,0.4857095168589205,63.9
3,240.0,125000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Incomplete,,0,0.4447171947346376,30.96
3,78.0,385000,545000.0,69.725,43%-<50%,White,Refinance,Principal_Residence,Originated,1.0,0,0.45516077867802707,80.97
3,120.0,145000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Incomplete,,0,0.3833809780781151,29.98
5,78.0,165000,525000.0,76.645,43%-<50%,White,Refinance,Principal_Residence,Denied,0.0,0,0.3652685030743065,11.78
3,89.0,435000,865000.0,51.0,43%-<50%,Black or African American,CashOut_Refinance,Principal_Residence,Originated,1.0,1,0.5142915312647789,98.42
3,84.0,225000,345000.0,64.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.42689632010182366,86.1
0,131.0,555000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Withdrawn,,0,0.4225895723925511,98.44
2,95.0,125000,365000.0,35.214,Unknown,White,Refinance,Investment,Denied,0.0,0,0.3999625399245655,16.82
5,83.0,205000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Withdrawn,,0,0.4321283402903397,18.86
6,93.0,75000,675000.0,61.63,50%-60%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.41118979246795556,6.78
0,66.0,275000,475000.0,56.765,43%-<50%,Asian,Home_Purchase,Second_Residence,Originated,1.0,0,0.3816920334217213,65.83
3,150.0,645000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3727177476884396,28.44
0,56.0,175000,175000.0,97.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36526147282876253,30.09
6,398.0,905000,1125000.0,80.0,>60%,Race Not Available,Home_Purchase,Second_Residence,Denied,0.0,1,0.4656634486708101,27.54
0,95.0,685000,725000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.45685968417377565,66.39
1,2440.0,105000,605000.0,80.03,<20%,Race Not Available,Other,Principal_Residence,Denied,0.0,0,0.5272228825634494,76.58
3,180.0,405000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Withdrawn,,1,0.45762269988120524,17.3
0,168.0,645000,1155000.0,56.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4526039244885825,62.55
3,99.0,135000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Incomplete,,0,0.3906232134638319,13.38
0,112.0,455000,555000.0,83.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3660605371280411,16.33
0,72.0,275000,295000.0,78.353,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3446567718367248,30.63
3,95.0,345000,435000.0,78.619,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4054732064592793,16.3
6,43.0,185000,195000.0,96.5,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37380244348093455,50.21
3,104.0,55000,375000.0,78.353,Exempt,White,Refinance,Principal_Residence,Originated,1.0,0,0.3731727198434418,3.84
0,35.0,185000,375000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Withdrawn,,1,0.5179192642859162,0.0
3,72.0,65000,125000.0,50.0,20%-<30%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.4462523169745532,18.35
5,160.0,65000,405000.0,75.343,36%-<43%,White,Other,Principal_Residence,Originated,1.0,0,0.4046506924299368,29.58
2,95.0,285000,455000.0,78.353,Unknown,Race Not Available,Refinance,Investment,Purchased,,0,0.37956921129091914,87.22
5,51.0,55000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Withdrawn,,0,0.42408195108058966,64.61
0,131.0,505000,715000.0,70.03,36%-<43%,Race Not Available,Home_Improvement,Principal_Residence,Originated,1.0,0,0.37937865993055336,35.49
6,204.0,635000,625000.0,100.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4828040711630622,38.61
3,105.0,235000,345000.0,69.275,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4032417420646191,9.24
0,111.0,285000,375000.0,78.353,20%-<30%,Black or African American,Home_Purchase,Principal_Residence,Denied,0.0,0,0.3697455530606684,77.13
0,96.0,465000,515000.0,90.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3713141611087836,19.19
3,140.0,305000,895000.0,33.708,<20%,White,Refinance,Principal_Residence,Originated,1.0,1,0.5220609672930673,9.86
6,37.0,165000,175000.0,96.5,50%-60%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4020815995933397,62.24
6,47.0,235000,315000.0,74.843,50%-60%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3616765150864496,10.78
2,192.0,375000,505000.0,75.0,30%-<36%,Asian,Home_Purchase,Investment,Originated,1.0,0,0.4587106049342614,91.94
0,95.0,655000,1045000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.4042410128169351,24.94
4,19.0,85000,375000.0,74.659,>60%,Black or African American,Refinance,Principal_Residence,Denied,0.0,0,0.39969962463146835,38.14
6,60.0,215000,225000.0,96.5,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4214768668634936,43.48
6,85.0,105000,375000.0,78.353,50%-60%,Race Not Available,Other,Principal_Residence,Denied,0.0,0,0.3494858859191897,22.97
3,151.0,265000,375000.0,78.353,Exempt,White,Refinance,Principal_Residence,Originated,1.0,0,0.35425863905476257,12.14
0,37.0,135000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3903518750256675,78.96
5,264.0,45000,425000.0,14.0,<20%,White,Home_Improvement,Principal_Residence,Originated,1.0,1,0.523213218793672,6.31
0,95.0,295000,305000.0,95.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3610880348883591,23.27
2,95.0,95000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Investment,Withdrawn,,0,0.35145054728546293,40.21
0,191.0,315000,315000.0,100.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.41551003520254576,44.25
5,142.0,55000,375000.0,25.075,<20%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.41994122079104534,28.04
2,95.0,2245000,375000.0,80.0,Unknown,Race Not Available,CashOut_Refinance,Investment,Originated,1.0,0,0.5338527493087274,14.91
0,175.0,495000,525000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.41511764855191835,20.49
3,335.0,1055000,1455000.0,72.828,30%-<36%,Asian,Refinance,Principal_Residence,Originated,1.0,2,0.5853361112436135,89.2
2,118.0,315000,475000.0,65.474,36%-<43%,White,Home_Purchase,Investment,Originated,1.0,0,0.36896347426454845,9.69
5,236.0,75000,285000.0,40.15,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.4878737897712241,71.58
0,209.0,515000,375000.0,78.353,Exempt,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3888033239458618,14.19
0,74.0,205000,245000.0,85.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3803044874101409,73.7
5,84.0,25000,305000.0,56.6,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.46521827121228226,54.5
5,84.0,55000,595000.0,37.518,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.4533560304430026,8.59
3,70.0,45000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.44732740271898913,78.03
5,85.0,75000,675000.0,54.638,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.4154959949649007,8.22
0,125.0,185000,195000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37362143290398697,35.62
2,221.0,155000,215000.0,75.0,30%-<36%,White,Home_Purchase,Investment,Originated,1.0,0,0.39673875701940314,11.09
6,122.0,205000,375000.0,36.96,>60%,White,Other,Principal_Residence,Denied,0.0,0,0.40314729549404343,7.0
0,69.0,345000,355000.0,96.5,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3762547176913108,44.23
0,51.0,235000,245000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3921123015440147,80.99
2,58.0,305000,385000.0,80.0,30%-<36%,Asian,Home_Purchase,Investment,Originated,1.0,0,0.3471105523637745,24.09
6,56.0,105000,425000.0,55.988,>60%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.384650637580752,40.7
3,120.0,335000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.40376146401350616,16.44
3,76.0,65000,375000.0,78.353,Exempt,White,Refinance,Principal_Residence,Originated,1.0,0,0.3555764777751111,10.28
6,15.0,165000,255000.0,66.0,>60%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.38354764772140704,26.77
0,95.0,615000,775000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3964688134979719,20.25
2,252.0,215000,285000.0,75.0,20%-<30%,Race Not Available,Home_Purchase,Investment,Originated,1.0,0,0.3945874064665409,78.42
0,95.0,415000,415000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.36880825446260357,39.64
6,73.0,435000,575000.0,76.0,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Denied,0.0,0,0.3746679835159004,56.73
3,95.0,145000,195000.0,78.353,Unknown,Native Hawaiian or Other Pacific Islander,Refinance,Principal_Residence,Originated,1.0,0,0.3519990633171608,40.25
3,54.0,65000,145000.0,48.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Approved_NotAccepted,,0,0.4105522526416905,5.17
3,139.0,445000,685000.0,66.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.39588559862482925,24.55
2,0.0,235000,335000.0,70.0,Unknown,White,CashOut_Refinance,Investment,Denied,0.0,0,0.3941955738923379,74.74
0,80.0,255000,255000.0,100.0,36%-<43%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3859690227720137,57.66
0,119.0,255000,315000.0,80.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3543149076121418,54.69
6,56.0,505000,2055000.0,102.34,>60%,White,Home_Improvement,Principal_Residence,Denied,0.0,3,0.5423478637656802,24.34
3,104.0,285000,325000.0,86.154,36%-<43%,Black or African American,Refinance,Principal_Residence,Originated,1.0,0,0.3708246993467339,26.45
0,95.0,105000,105000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.37947948071729404,8.92
2,95.0,135000,235000.0,59.0,43%-<50%,White,Refinance,Investment,Originated,1.0,0,0.4352588155282875,46.87
1,318.0,985000,1105000.0,89.99,30%-<36%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,1,0.49828895320012434,24.86
3,79.0,175000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Incomplete,,0,0.35359325235356714,12.62
1,400.0,765000,965000.0,80.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,1,0.4737523190925902,26.85
0,79.0,315000,315000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37522325695722114,24.65
0,139.0,125000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Preapproval_Approved_NotAccepted,,0,0.449766171912935,89.85
0,82.0,305000,305000.0,98.97,30%-<36%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36947552176312215,25.6
2,146.0,275000,455000.0,60.0,30%-<36%,Asian,Home_Purchase,Investment,Originated,1.0,0,0.4335555163051348,52.48
2,277.0,375000,485000.0,77.292,20%-<30%,Race Not Available,Refinance,Investment,Originated,1.0,0,0.39142730943105286,46.51
5,127.0,95000,295000.0,89.719,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3579988522527373,22.26
0,95.0,805000,1025000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.4685901948948641,13.09
0,95.0,215000,225000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.38815173570276373,89.92
0,76.0,155000,155000.0,101.009,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3889624487986604,30.94
0,95.0,525000,535000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3867378562182357,25.38
0,80.0,275000,275000.0,100.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36883967904040565,18.78
0,179.0,895000,1055000.0,85.0,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.441490960723847,21.52
0,94.0,195000,395000.0,49.723,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38126979620112655,27.86
3,112.0,65000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.4388732962716644,90.07
5,149.0,85000,355000.0,64.552,20%-<30%,Race Not Available,Home_Improvement,Principal_Residence,Approved_NotAccepted,,0,0.4384161124360059,29.71
3,95.0,255000,515000.0,49.02,Unknown,Asian,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4453335914706781,93.78
0,117.0,405000,535000.0,74.723,30%-<36%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38898364340366165,67.68
0,95.0,75000,75000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.37626519861141017,25.41
6,63.0,255000,1005000.0,54.538,>60%,Asian,Home_Improvement,Principal_Residence,Denied,0.0,2,0.5085398074464421,88.76
3,190.0,1205000,375000.0,78.353,Unknown,Asian,Refinance,Principal_Residence,Incomplete,,0,0.48237638326197085,55.9
6,15.0,105000,595000.0,16.84,>60%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.48107459725842666,16.49
5,118.0,225000,865000.0,87.96,43%-<50%,Asian,Home_Purchase,Principal_Residence,Denied,0.0,0,0.3693540568114082,31.67
